Date,Load_denoised,forecast,q1_forecast,q2_forecast
2016-12-05 08:00:00,93370.64342736175,88881.11431084447,79282.28452168006,93417.40354969696
2016-12-05 09:00:00,95333.83951320409,91247.92676514496,82746.69243466436,96091.82650316195
2016-12-05 10:00:00,94801.71366333729,91526.29306708099,84811.83857623606,96476.47711365132
2016-12-05 11:00:00,95270.19350737732,92468.74386896241,85777.5763468909,97610.23250471233
2016-12-05 12:00:00,94854.85520028915,92682.5173813521,85914.83084267982,97970.6231253191
2016-12-05 13:00:00,95345.8345343922,92998.47658035712,86546.23960932436,98455.99272782092
2016-12-05 14:00:00,93685.94582814738,91604.05632557478,85510.24723192235,97177.46834679249
2016-12-05 15:00:00,94341.114881413,90802.08936591973,85300.45420467497,96465.29770755014
2016-12-05 16:00:00,99279.47114208384,91107.4529609713,84832.25475304942,100257.84447284747
2016-12-05 17:00:00,99506.25402188589,91706.32614842642,84052.43164817675,102041.55313511347
2016-12-05 18:00:00,97749.97857302705,92047.68102258221,83749.74110558965,100974.24070107771
2016-12-05 19:00:00,97069.00029891175,93243.39384864693,85179.28426620888,100671.91593705157
2016-12-05 20:00:00,94697.49169577115,93099.91589767895,85739.36037169707,98386.4750733314
2016-12-05 21:00:00,89180.16853201322,89949.49453727812,84467.5674979905,93538.40752927281
2016-12-05 22:00:00,81961.74408263661,84144.31031538226,78572.86029943769,89400.30444701713
2016-12-05 23:00:00,77456.89768120949,78524.26759731525,72473.77628770543,83624.37438858396
2016-12-06 00:00:00,74815.82158000066,73887.82843154072,63497.89448519935,79117.8042160261
2016-12-06 01:00:00,72180.27083488696,71785.61588163227,62040.8634687321,77279.82174853588
2016-12-06 02:00:00,71031.11414984631,70935.09181550596,62212.441236119805,76116.27377817423
2016-12-06 03:00:00,71485.30116022628,71090.16675656344,62384.25487261794,75935.52093814049
2016-12-06 04:00:00,72517.4721943711,71350.18935297224,63346.99491722313,75731.82793577228
2016-12-06 05:00:00,75633.70778273145,72412.52817407956,64877.527244682904,77019.81218551932
2016-12-06 06:00:00,83645.52465516505,78479.09857050281,71187.84345531359,83646.51860969368
2016-12-06 07:00:00,90780.24476520965,86282.83169019611,79432.8755192836,91498.84929815421
2016-12-06 08:00:00,93533.74614036149,90512.22633064304,84431.95565026911,94711.11714892648
2016-12-06 09:00:00,95634.89178258751,92358.90125199001,87414.75295955446,96870.82064576147
2016-12-06 10:00:00,95289.86388631882,92419.41842331787,87440.38984004945,97109.1542630827
2016-12-06 11:00:00,96405.08464481303,93358.85259319273,88523.59726858343,98310.45120942174
2016-12-06 12:00:00,96950.85168262162,93573.73204810402,88493.05628067104,98687.14829726619
2016-12-06 13:00:00,97652.82674933937,93839.42883318449,89013.12235304808,99095.61037227194
2016-12-06 14:00:00,96324.65545255314,92475.44148989127,87761.67612204856,97676.3453955027
2016-12-06 15:00:00,96788.78802965846,91651.35051311148,86630.57966414402,97125.43183193136
2016-12-06 16:00:00,100258.73467227741,91910.71033044899,85741.65853730147,101151.02622496664
2016-12-06 17:00:00,99852.33526994375,92433.20410639647,84908.12025944614,102196.68198797747
2016-12-06 18:00:00,98415.56550927593,92738.21512849,84660.54369114831,100915.9618832021
2016-12-06 19:00:00,97919.81064346769,93967.29490728784,86445.60593924591,101159.68162350106
2016-12-06 20:00:00,95767.63853540609,93879.91189473582,87951.52183642291,98806.97750948716
2016-12-06 21:00:00,90501.54832503447,90651.59359888296,85963.77550486014,94057.9948420369
2016-12-06 22:00:00,83791.712574545,84896.70194192082,79600.57025749369,89910.72668348679
2016-12-06 23:00:00,78166.53375378155,79214.61768724036,73858.2668036363,84250.74425770146
2016-12-07 00:00:00,74317.03007451919,74531.88386815315,67662.23428001125,79705.8613532818
2016-12-07 01:00:00,71767.39746432418,72292.00449456528,65396.08020398457,77611.03971917114
2016-12-07 02:00:00,70761.39516707194,71438.38050369298,64439.324393819756,76322.03850235089
2016-12-07 03:00:00,70891.60583802403,71575.3000016007,64965.2231667231,76152.64798807006
2016-12-07 04:00:00,71912.17742261765,71798.47208071883,65488.64446312358,76391.63284548803
2016-12-07 05:00:00,74996.74407794878,72829.62812075927,66130.22825302208,77414.57360458502
2016-12-07 06:00:00,83711.42009542175,78921.22869090784,73139.52069027069,84047.80230321831
2016-12-07 07:00:00,91438.90677137968,86741.43372300424,81554.58187708612,91985.54578595767
2016-12-07 08:00:00,94604.86189124292,90955.08553009282,85987.93317928654,95379.68534005267
2016-12-07 09:00:00,96164.67439626384,92807.24556661157,87995.49204298589,97332.4837288478
2016-12-07 10:00:00,95543.39967170179,92884.61576421399,88333.88592170815,97474.97078733922
2016-12-07 11:00:00,96409.87304383484,93842.14590307076,89292.51924096618,98545.94075715676
2016-12-07 12:00:00,96529.03951710265,94000.19818808419,89311.00268331583,98950.6090209286
2016-12-07 13:00:00,97334.69681580586,94247.73541574864,89309.1927189137,99213.44871301454
2016-12-07 14:00:00,95815.0109894133,92859.41310653044,87795.44849516301,97890.56580896904
2016-12-07 15:00:00,96389.0939968593,92009.13877652517,86594.46076977905,97357.20337852542
2016-12-07 16:00:00,100751.70797931383,92208.01826326459,86038.31640304357,101559.86864030643
2016-12-07 17:00:00,100627.30058452877,92636.91400385936,85490.34454828156,102908.77476280241
2016-12-07 18:00:00,98968.91624918576,92904.38141247763,85084.2251370443,101649.22611947753
2016-12-07 19:00:00,98089.75978153404,94155.74531757979,86229.47699336382,101501.32190785243
2016-12-07 20:00:00,95432.17426935777,94087.21512167285,88114.97954670443,99205.25274706863
2016-12-07 21:00:00,89903.93652215724,90928.77766256391,86529.50132978252,94506.46147239607
2016-12-07 22:00:00,83117.8991268618,85033.65501079855,79658.6442577649,90215.99534433903
2016-12-07 23:00:00,77541.00398183655,79457.42639575234,73586.42610791937,84511.69540606659
2016-12-08 00:00:00,74795.43598233008,74911.9175716322,68753.32329887523,80322.92896000361
