Date,Load,forecast,q1_forecast,q2_forecast
2016-10-16 07:00:00,137394.03034765637,136195.76417129688,132658.38805477318,140717.5557269068
2016-10-16 08:00:00,139418.7585395823,137903.75087637885,133884.63947684414,142325.607122684
2016-10-16 09:00:00,143562.5860996544,140862.35349443648,135423.38465067738,145175.2802109282
2016-10-16 10:00:00,146332.71302581643,144514.2746783555,139087.98919336524,148683.37518477335
2016-10-16 11:00:00,147457.6393160125,147024.49799889667,141649.82163012598,151682.86856545412
2016-10-16 12:00:00,148106.4649681869,147955.63987706276,142987.80277935773,152607.37014043392
2016-10-16 13:00:00,148727.48998028412,148138.69765173132,142985.45422838317,152825.6005559081
2016-10-16 14:00:00,147240.9143502492,148412.30441057286,143971.97245345308,153081.50298266564
2016-10-16 15:00:00,145499.43807602712,147339.880439326,142929.9782029646,152273.88268900337
2016-10-16 16:00:00,145047.26115556326,146213.70037155584,141473.79021239065,151738.16497787487
2016-10-16 17:00:00,146458.78358680324,146942.45864759135,141868.24860840998,156099.67603254944
2016-10-16 18:00:00,152276.50536769303,148584.41806524986,142082.44340045145,158128.83417718636
2016-10-16 19:00:00,154497.4264961786,150418.85494891932,143424.4459764569,158353.871140886
2016-10-16 20:00:00,152816.0469702066,152451.32702395454,145730.8104547799,159652.25340671695
2016-10-16 21:00:00,148865.36678772361,152807.2065084642,147457.47852068837,158158.8120629947
2016-10-16 22:00:00,144984.4859466766,151230.11731137888,147204.5048257842,155302.29449867693
2016-10-16 23:00:00,140672.3044450128,148267.30701312725,143451.14257489122,153311.82790313446
2016-10-17 00:00:00,137261.0222806797,143758.21957095014,139360.33252204396,148645.55022761668
2016-10-17 01:00:00,136910.43945162502,140108.7246319821,135615.91755197005,144815.30779745593
2016-10-17 02:00:00,137236.25595579686,138686.64058877068,134081.13526628987,143123.74952996543
2016-10-17 03:00:00,137952.1717911436,138209.4461024654,133584.43170639235,142304.7339023519
2016-10-17 04:00:00,139033.5869556137,138413.56750924658,133671.19485637985,142433.95119361547
2016-10-17 05:00:00,141837.2014471561,138948.57310333726,134328.3468660303,142989.7983159229
2016-10-17 06:00:00,151440.3152637199,140877.75518828485,136265.6001191274,145744.93267859292
2016-10-17 07:00:00,159630.02840325452,148500.6359044672,141283.39183777862,153770.6899464882
2016-10-17 08:00:00,164289.14086370968,157308.1597698852,148321.14735358473,162736.2602078194
2016-10-17 09:00:00,166021.25264303538,162368.91722328617,152725.6263755711,166803.14382324833
2016-10-17 10:00:00,165546.86373918183,164814.1073281266,156529.28784968433,169626.8843841044
2016-10-17 11:00:00,166549.27415009955,164964.4240196584,158300.2864638195,169895.83632474227
2016-10-17 12:00:00,166289.18387373944,166009.38827276113,159298.10314075486,171092.79033003844
2016-10-17 13:00:00,166669.39290805245,166178.46978026355,159395.43856172246,171454.70086335158
2016-10-17 14:00:00,164657.90125099014,166670.86317672013,160244.36816199956,172110.72475962827
2016-10-17 15:00:00,164343.30890050408,165058.4954976182,158957.49837945547,170575.88005216885
2016-10-17 16:00:00,162916.01585454633,164300.17140082325,158951.47371715904,169914.95129596905
2016-10-17 17:00:00,164045.522111069,164606.07899408482,158317.929589254,173863.95724508658
2016-10-17 18:00:00,168985.12766802474,165270.32876277546,157649.58230055906,175578.12400498003
2016-10-17 19:00:00,170132.4325233663,165513.51697315398,157209.79074028737,174425.25299782163
2016-10-17 20:00:00,167893.03667504684,166748.90422714432,158683.4801850941,174269.62938171605
2016-10-17 21:00:00,161951.04012101976,166632.4893551091,159406.36488837062,171928.05553594982
2016-10-17 22:00:00,154606.64285923878,163610.24997529027,158161.9904457173,167260.3839622326
2016-10-17 23:00:00,149428.7448876578,157639.41242387914,152034.10021135793,162874.9634070015
2016-10-18 00:00:00,144792.34620423126,152103.49324685778,146032.6994503123,157202.45114565527
2016-10-18 01:00:00,142825.64680691366,147459.9778489553,137073.45420399247,152696.90841322643
2016-10-18 02:00:00,142466.2466936599,145399.40907626515,135723.36053322564,150930.37130028426
2016-10-18 03:00:00,142623.94586242514,144489.31004242157,135727.3594172821,149615.0621671368
2016-10-18 04:00:00,143553.3443111649,144698.61092758746,136120.8105344019,149516.09185561253
2016-10-18 05:00:00,145684.24203783495,144924.49628980627,136863.60099616408,149361.6403400533
2016-10-18 06:00:00,154613.33904039132,146021.45898205292,138494.30508560775,150674.36573091516
2016-10-18 07:00:00,162309.93531679048,152044.3379402525,144699.0108416735,157048.66447497616
2016-10-18 08:00:00,165837.13086498907,159936.1396118512,153183.08854936544,165067.58534042773
2016-10-18 09:00:00,167200.12568294408,164147.8697530517,158048.67749048295,168324.26062573373
2016-10-18 10:00:00,166620.5197686128,166071.91891268402,161115.6489460951,170582.17792904255
2016-10-18 11:00:00,167504.7131199529,166008.87280086908,160969.55541888374,170595.91519093598
2016-10-18 12:00:00,167712.70573492217,167047.66804938734,162245.47504391306,171970.36316280413
2016-10-18 13:00:00,168181.69761147894,167216.3083407115,162056.01020540218,172268.36585836805
2016-10-18 14:00:00,165981.2887475817,167665.09528358176,162842.38353186796,172908.19226589112
2016-10-18 15:00:00,164963.67914118932,166084.88279088656,161399.4453348008,171295.04133810807
2016-10-18 16:00:00,164237.36879026092,165298.4445911832,160255.77572540115,170757.95763316052
2016-10-18 17:00:00,165323.8576927559,165572.2587909097,159402.64715227083,174967.96943437046
2016-10-18 18:00:00,169605.4458466341,166169.16616931584,158696.69804439176,175808.41095292004
2016-10-18 19:00:00,170705.03324985568,166362.44759781816,158308.41165470224,174567.70777815054
2016-10-18 20:00:00,168687.51990038095,167633.40583723437,160070.47600456158,174855.12378627248
2016-10-18 21:00:00,163234.9057961707,167583.1604686596,161653.44404760693,172521.7456849588
2016-10-18 22:00:00,156213.09093518587,164461.40526673783,159697.97361761075,167873.76610132225
